,sensor0,,,,,,,,,,,,,,sensor1,,,,,,,,,,,,,,sensor2,,,,,,,,,,,,,,sensor3,,,,,,,,,,,,,,sensor4
時刻(ms),相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag,相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag,相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag,相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag,相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag
685112.0,-0.496,0.0066,-0.0427,0.8672,2.75,0.25,1.25,0.42,-0.31,-0.24,3.0,3.0,3.0,3.0,0.5233,-0.0003,0.052,-0.8506,-0.12,0.12,1.19,0.49,0.05,0.17,3.0,3.0,3.0,3.0,0.5062,0.001,-0.0001,-0.0001,-1.37,4.06,8.63,0.33,-0.14,0.06,3.0,3.0,3.0,2.0,0.4998,0.0104,0.0405,-0.8651,3.63,2.06,1.37,0.19,-0.35,-0.89,3.0,3.0,3.0,3.0,0.5699,0.0028,0.0245,-0.8214,-0.06,3.13,1.06,1.04,-0.31,0.07,3.0,3.0,3.0,3.0
685159.0,-0.496,0.0066,-0.0412,0.8673,8.19,1.25,-0.25,0.41,-0.27,-0.18,3.0,3.0,3.0,3.0,0.5233,-0.0001,-0.0001,-0.0001,0.94,0.69,0.25,0.36,0.23,0.04,3.0,3.0,3.0,3.0,0.5063,0.0023,-0.0001,-0.0001,-2.13,6.06,3.31,0.06,0.09,-0.02,3.0,3.0,3.0,2.0,0.4999,0.0134,0.0388,-0.8651,8.5,4.81,0.06,0.0,-0.22,0.17,3.0,3.0,3.0,3.0,0.5702,0.0047,0.0259,-0.8211,0.37,6.13,-0.44,-0.21,-0.04,-0.13,3.0,3.0,3.0,3.0
685209.0,-0.4957,0.006,-0.0001,-0.0001,5.31,1.44,-0.06,0.0,-0.1,0.24,3.0,3.0,3.0,3.0,0.523,-0.0001,-0.0001,-0.0001,0.81,0.88,-0.06,0.1,0.1,-0.1,3.0,3.0,3.0,3.0,0.5067,0.0038,-0.0001,-0.0001,4.13,0.81,0.31,-0.35,0.0,-0.05,3.0,3.0,3.0,2.0,0.4994,0.016,0.0374,-0.8654,2.75,1.69,-1.81,-0.27,0.01,0.85,3.0,3.0,3.0,3.0,0.5706,0.0062,0.0269,-0.8208,0.5,2.69,-1.88,-1.01,0.0,-0.16,3.0,3.0,3.0,3.0
685259.0,-0.4949,0.0058,-0.0001,-0.0001,-1.5,0.5,-0.06,-0.35,0.03,0.0,3.0,3.0,3.0,3.0,0.5222,-0.0001,-0.0001,-0.0001,0.37,0.37,-0.06,-0.37,0.1,-0.14,3.0,3.0,3.0,3.0,0.5045,0.004,-0.0001,-0.0001,-0.25,0.56,-0.06,-0.37,-0.06,-0.12,3.0,3.0,3.0,2.0,0.4985,0.0158,0.0377,-0.8659,-1.44,-0.5,-2.38,-0.47,0.22,-0.19,3.0,3.0,3.0,3.0,0.5694,0.0061,0.0269,-0.8216,0.06,-1.06,-2.5,-0.3,0.04,-0.14,3.0,3.0,3.0,3.0
685309.0,-0.4941,0.006,-0.0392,0.8685,-0.19,0.06,-0.06,-0.29,0.42,-0.03,3.0,3.0,3.0,3.0,0.5215,-0.0001,-0.0001,-0.0001,-0.06,-0.19,-1.12,-0.29,-0.04,-0.01,3.0,3.0,3.0,3.0,0.5034,0.004,-0.0001,-0.0001,6.88,5.06,-14.06,0.13,-0.2,-0.04,3.0,3.0,3.0,2.0,0.4979,0.0157,0.0378,-0.0001,0.37,-0.06,-0.06,0.01,0.49,0.0,3.0,3.0,3.0,3.0,0.5691,0.006,0.0268,-0.8218,0.06,0.0,-0.06,0.0,-0.01,-0.01,3.0,3.0,3.0,3.0
685360.0,-0.4942,0.0052,-0.0001,-0.0001,-0.37,-0.19,1.31,0.16,0.31,-0.08,3.0,3.0,3.0,3.0,0.5216,-0.0001,-0.0001,-0.0001,0.0,-0.06,-0.06,0.25,0.17,0.0,3.0,3.0,3.0,3.0,0.5044,0.004,-0.0001,-0.0001,2.5,-0.06,-0.06,0.3,0.0,0.0,3.0,3.0,3.0,2.0,0.4982,0.0157,0.0378,-0.0001,-0.56,-0.31,1.19,0.13,0.12,0.01,3.0,3.0,3.0,3.0,0.5688,0.006,0.0268,-0.822,0.0,-0.06,1.44,0.19,0.12,-0.08,3.0,3.0,3.0,3.0
685411.0,-0.4948,0.0053,-0.0391,0.8682,-0.69,-0.06,1.31,0.12,-0.18,-0.12,3.0,3.0,3.0,3.0,0.5221,-0.0001,-0.0001,-0.0001,-0.44,0.06,1.25,0.12,-0.02,0.0,3.0,3.0,3.0,3.0,0.5013,0.0032,-0.0001,-0.0001,-0.63,-4.81,-0.06,-0.03,-0.16,-0.04,3.0,3.0,3.0,2.0,0.4987,-0.0001,-0.0001,-0.0001,-0.75,0.06,1.25,-0.06,-0.21,-0.15,3.0,3.0,3.0,3.0,0.5694,0.0059,0.0267,-0.8216,-0.25,-0.12,1.25,0.13,-0.01,-0.01,3.0,3.0,3.0,3.0
685461.0,-0.4951,0.0054,-0.0392,0.868,0.75,0.31,0.12,0.05,-0.31,-0.11,3.0,3.0,3.0,3.0,0.5223,-0.0001,-0.0001,-0.0001,0.06,0.19,0.37,0.05,0.06,0.0,3.0,3.0,3.0,3.0,0.499,0.0035,-0.0001,-0.0001,1.88,3.69,-0.06,-0.18,-0.08,-0.02,3.0,3.0,3.0,2.0,0.4989,0.0157,0.0381,-0.0001,0.88,0.69,0.06,-0.21,-0.16,0.03,3.0,3.0,3.0,3.0,0.5692,0.0058,-0.0001,-0.0001,0.31,0.5,-0.25,-0.09,0.07,-0.09,3.0,3.0,3.0,3.0
685511.0,-0.4949,0.0054,-0.0392,0.868,0.81,0.19,-1.12,0.01,0.03,-0.05,3.0,3.0,3.0,3.0,0.5222,-0.0001,-0.0001,-0.0001,0.12,0.25,-1.0,0.03,0.04,0.0,3.0,3.0,3.0,3.0,0.4991,0.0035,-0.0001,-0.0001,-8.69,-5.06,-0.06,-0.03,-0.06,-0.13,3.0,3.0,3.0,2.0,0.4986,0.0161,0.0383,-0.0001,0.5,0.31,-0.06,-0.29,0.0,0.36,3.0,3.0,3.0,3.0,0.5689,0.0059,-0.0001,-0.0001,0.19,0.0,-1.31,-1.98,-0.19,-0.36,3.0,3.0,3.0,3.0
685561.0,-0.4944,0.0057,-0.0394,0.8683,-6.31,0.56,-3.13,-1.42,0.26,0.96,3.0,3.0,3.0,3.0,0.5217,-0.0001,-0.0001,-0.0001,0.81,0.94,-2.19,-1.39,-0.69,-0.5,3.0,3.0,3.0,3.0,0.4986,0.001,-0.0001,-0.0001,-4.5,-0.06,-0.06,-0.9,-0.63,-0.03,3.0,3.0,3.0,2.0,0.4979,0.015,0.0391,-0.8663,-7.25,-5.94,-4.13,-1.24,1.1,3.7,3.0,3.0,3.0,3.0,0.5683,0.0036,0.025,-0.8224,-0.44,-11.94,2.44,0.69,0.38,0.5,3.0,3.0,3.0,3.0
